UserID,total_courses,avg_spending,avg_course_rating,diversity_score,learning_depth_index,beginner_ratio,enrollment_frequency,category_concentration,n_categories,recency_days,preferred_category_enc,preferred_level_enc
P0727,2,626.01,3.5999999999999996,1,0.25,0.5,0.008968609865470852,0.875,1,1016,4,2
P0728,5,571.534,4.66,4,0.2,0.6,0.004329004329004329,0.5,4,157,5,1
P0729,20,772.5885000000001,4.34,6,0.5,0.25,0.014094432699083862,0.25,6,21,1,2
P0730,18,679.2327777777778,4.488888888888889,6,0.3055555555555556,0.3888888888888889,0.012569832402234637,0.25,6,30,2,2
P0731,5,628.52,4.380000000000001,3,0.3,0.4,0.004317789291882556,0.625,3,23,5,2
P0732,13,732.0584615384615,4.361538461538462,6,0.4230769230769231,0.23076923076923078,0.009855951478392721,0.25,6,105,0,2
P0733,13,805.3553846153845,4.507692307692308,6,0.5384615384615384,0.07692307692307693,0.009622501850481125,0.25,6,108,1,2
P0734,17,739.3911764705882,4.18235294117647,6,0.5,0.35294117647058826,0.013417521704814523,0.25,6,143,1,0
P0735,20,646.212,4.285,6,0.2,0.7,0.014925373134328358,0.25,6,103,2,1
P0736,29,583.3734482758621,4.5103448275862075,6,0.2413793103448276,0.5862068965517241,0.0212298682284041,0.25,6,82,2,1
P0737,19,538.6205263157894,4.257894736842106,6,0.23684210526315788,0.5789473684210527,0.015055467511885896,0.25,6,55,3,1
P0738,14,659.3557142857143,4.2785714285714285,5,0.35714285714285715,0.2857142857142857,0.011391375101708706,0.375,5,59,1,2
P0739,4,638.5525,3.9499999999999997,3,0.125,0.75,0.0039447731755424065,0.625,3,440,2,1
P0740,4,542.8000000000001,4.6,2,0.125,0.75,0.003249390739236393,0.75,2,104,1,1
P0741,3,1100.7166666666667,4.466666666666667,2,1.0,0.0,0.006355932203389831,0.75,2,41,3,0
P0742,18,699.4194444444444,4.333333333333333,6,0.3055555555555556,0.6111111111111112,0.014950166112956811,0.25,6,177,0,1
P0743,6,640.665,4.383333333333334,3,0.3333333333333333,0.3333333333333333,0.0049261083743842365,0.625,3,98,4,2
P0744,14,626.9442857142857,4.385714285714285,5,0.39285714285714285,0.2857142857142857,0.009695290858725761,0.375,5,15,0,2
P0745,3,614.1,3.9,2,0.3333333333333333,0.3333333333333333,0.021897810218978103,0.75,2,1042,1,2
P0746,18,680.7055555555556,4.094444444444445,6,0.4444444444444444,0.3333333333333333,0.013119533527696793,0.25,6,86,1,2
P0747,8,483.76375,4.25,3,0.125,0.75,0.008820286659316428,0.625,3,535,1,1
P0748,17,773.4423529411765,4.347058823529412,5,0.5588235294117647,0.11764705882352941,0.0118137595552467,0.375,5,22,0,2
P0749,19,538.7005263157895,4.3315789473684205,5,0.13157894736842105,0.7368421052631579,0.015447154471544716,0.375,5,45,2,1
P0750,20,621.25,4.3549999999999995,6,0.3,0.5,0.014598540145985401,0.25,6,59,2,1
P0751,4,875.6225,4.65,4,0.625,0.25,0.0032520325203252032,0.5,4,117,4,0
P0752,14,771.9057142857143,4.328571428571428,6,0.5,0.2857142857142857,0.010093727469358327,0.25,6,50,1,2
P0753,12,709.475,4.3500000000000005,5,0.4583333333333333,0.25,0.011571841851494697,0.375,5,349,4,2
P0754,23,659.1860869565218,4.291304347826087,6,0.3695652173913043,0.43478260869565216,0.01749049429657795,0.25,6,110,2,1
P0755,9,1058.9244444444444,4.300000000000001,3,0.8333333333333334,0.0,0.01090909090909091,0.625,3,587,2,0
P0756,5,617.806,4.5,4,0.2,0.8,0.003940110323089046,0.5,4,176,3,1
P0757,5,497.66999999999996,4.4799999999999995,4,0.1,0.8,0.004177109440267335,0.5,4,188,4,1
P0758,29,707.6858620689655,4.334482758620689,6,0.39655172413793105,0.41379310344827586,0.021106259097525473,0.25,6,69,1,1
P0759,1,699.33,4.3,1,0.5,0.0,1.0,0.875,1,1419,1,2
P0760,16,789.064375,4.3125,6,0.5,0.1875,0.011695906432748537,0.25,6,45,1,2
P0761,11,696.2072727272727,4.245454545454546,5,0.36363636363636365,0.45454545454545453,0.010784313725490196,0.375,5,68,5,1
P0762,22,669.9881818181818,4.368181818181818,5,0.38636363636363635,0.36363636363636365,0.015373864430468204,0.375,5,19,0,2
P0763,12,696.1391666666667,4.375,5,0.3333333333333333,0.3333333333333333,0.008921933085501859,0.375,5,88,4,2
P0764,3,546.0933333333334,4.266666666666667,3,0.16666666666666666,0.6666666666666666,0.009174311926605505,0.625,3,949,5,1
P0765,19,663.2889473684211,4.368421052631579,6,0.34210526315789475,0.3684210526315789,0.013258897418004187,0.25,6,4,1,2
P0766,12,602.2541666666667,3.9583333333333335,5,0.25,0.5,0.01160541586073501,0.375,5,410,3,1
P0767,8,1131.7125,4.375,4,0.9375,0.0,0.0078125,0.5,4,370,0,0
P0768,17,806.7064705882353,4.223529411764706,6,0.5588235294117647,0.11764705882352941,0.011871508379888268,0.25,6,5,2,2
P0769,13,774.44,4.323076923076924,6,0.5,0.23076923076923078,0.010268562401263823,0.25,6,77,2,2
P0770,10,987.5600000000001,4.42,6,0.7,0.2,0.00725689404934688,0.25,6,63,2,0
P0771,9,1055.8277777777778,4.511111111111111,3,0.7222222222222222,0.1111111111111111,0.007142857142857143,0.625,3,192,2,0
P0772,14,833.4357142857143,4.171428571428572,5,0.5,0.21428571428571427,0.012715712988192553,0.375,5,234,0,2
P0773,10,908.293,4.42,5,0.75,0.0,0.008264462809917356,0.375,5,241,3,2
P0774,5,696.094,4.68,2,0.3,0.4,0.006459948320413436,0.75,2,408,1,2
P0775,8,513.91,4.4125,3,0.1875,0.625,0.009422850412249705,0.625,3,468,3,1
P0776,18,722.1894444444445,4.477777777777778,6,0.4444444444444444,0.2222222222222222,0.01245674740484429,0.25,6,9,2,2
P0777,18,637.9938888888888,4.288888888888889,5,0.3055555555555556,0.5555555555555556,0.012474012474012475,0.375,5,8,4,1
P0778,3,474.02666666666664,4.233333333333333,2,0.3333333333333333,0.3333333333333333,0.0036101083032490976,0.75,2,291,1,2
P0779,7,618.4257142857142,4.328571428571428,5,0.2857142857142857,0.42857142857142855,0.0056179775280898875,0.375,5,24,5,2
P0780,16,684.62625,4.275,6,0.40625,0.25,0.01399825021872266,0.25,6,56,1,2
P0781,22,604.9122727272727,4.4363636363636365,6,0.25,0.6363636363636364,0.015536723163841809,0.25,6,34,2,1
P0782,17,747.2511764705882,4.3,5,0.4411764705882353,0.29411764705882354,0.014925373134328358,0.375,5,36,0,2
P0783,15,836.714,4.38,5,0.5333333333333333,0.2,0.010830324909747292,0.375,5,39,2,2
P0784,8,939.1837499999999,4.375,4,0.75,0.125,0.005865102639296188,0.5,4,30,3,0
P0785,1,953.51,3.5,1,0.5,0.0,1.0,0.875,1,1356,0,2
P0786,5,612.056,4.5200000000000005,4,0.3,0.4,0.005128205128205128,0.5,4,11,1,2
P0787,1,583.51,4.3,1,0.5,0.0,1.0,0.875,1,160,3,2
P0788,10,943.1869999999999,4.4,3,0.8,0.0,0.008136696501220505,0.625,3,144,2,0
P0789,1,797.76,4.9,1,0.5,0.0,1.0,0.875,1,1095,4,2
P0790,36,654.1363888888889,4.25,5,0.25,0.5833333333333334,0.026030368763557483,0.375,5,43,3,1
P0791,6,1059.0283333333334,4.616666666666666,3,0.9166666666666666,0.0,0.008862629246676515,0.625,3,503,3,0
P0792,14,687.795,4.457142857142857,5,0.42857142857142855,0.2857142857142857,0.010670731707317074,0.375,5,53,0,2
P0793,8,1142.76375,4.275,4,0.9375,0.0,0.0056777856635912,0.5,4,42,3,0
P0794,18,721.7916666666666,4.427777777777778,5,0.4166666666666667,0.5,0.013657056145675266,0.375,5,121,2,1
P0795,2,751.9549999999999,4.4,2,0.25,0.5,0.02857142857142857,0.75,2,512,5,2
P0796,7,939.3128571428572,4.285714285714286,4,0.6428571428571429,0.2857142857142857,0.0059271803556308214,0.5,4,257,4,0
P0797,13,700.5338461538462,4.538461538461538,6,0.38461538461538464,0.23076923076923078,0.011063829787234043,0.25,6,177,2,2
P0798,6,623.1116666666667,4.233333333333333,4,0.25,0.5,0.005741626794258373,0.5,4,44,4,1
P0799,4,414.9525,4.3,3,0.0,1.0,0.0049079754601227,0.625,3,481,1,1
P0800,7,743.6228571428571,4.328571428571428,5,0.6428571428571429,0.0,0.008871989860583017,0.375,5,55,3,2
P0801,8,1168.8175,4.5,3,1.0,0.0,0.006617038875103391,0.625,3,29,2,0
P0802,6,1235.3383333333334,4.566666666666666,2,0.9166666666666666,0.0,0.00430416068866571,0.75,2,28,2,0
P0803,29,642.3275862068965,4.424137931034483,6,0.3103448275862069,0.5172413793103449,0.02096890817064353,0.25,6,20,3,1
P0804,19,873.2331578947369,4.310526315789474,6,0.5789473684210527,0.10526315789473684,0.014136904761904762,0.25,6,83,1,2
P0805,19,749.1794736842105,4.505263157894737,6,0.47368421052631576,0.21052631578947367,0.013718411552346571,0.25,6,75,1,2
P0806,7,630.5971428571429,4.285714285714286,5,0.21428571428571427,0.7142857142857143,0.005972696245733789,0.375,5,136,3,1
P0807,24,752.6029166666667,4.2625,6,0.4375,0.375,0.017467248908296942,0.25,6,61,2,1
P0808,10,771.758,4.41,4,0.5,0.2,0.008496176720475786,0.5,4,3,3,2
P0809,17,813.4952941176471,4.270588235294118,6,0.5,0.29411764705882354,0.01669941060903733,0.25,6,61,3,2
P0810,21,653.7323809523809,4.2333333333333325,5,0.2857142857142857,0.5238095238095238,0.015339663988312637,0.375,5,44,3,1
P0811,24,672.3983333333333,4.325,6,0.3125,0.4166666666666667,0.017830609212481426,0.25,6,72,1,2
P0812,18,864.1161111111111,4.472222222222222,6,0.5277777777777778,0.2222222222222222,0.013167520117044623,0.25,6,50,2,2
P0813,15,647.366,4.22,4,0.26666666666666666,0.5333333333333333,0.01195219123505976,0.5,4,112,4,1
P0814,22,548.6804545454545,4.386363636363637,6,0.29545454545454547,0.5,0.01544943820224719,0.25,6,33,3,1
P0815,1,743.99,4.7,1,0.5,0.0,1.0,0.875,1,453,5,2
P0816,10,870.702,4.1899999999999995,4,0.8,0.0,0.008210180623973728,0.5,4,97,2,0
P0817,3,452.59666666666664,4.433333333333334,3,0.0,1.0,0.0033407572383073497,0.625,3,367,3,1
P0818,25,639.0468,4.352,5,0.26,0.52,0.01902587519025875,0.375,5,26,4,1
P0819,24,531.1866666666666,4.4125,6,0.16666666666666666,0.75,0.01819560272934041,0.25,6,65,2,1
P0820,6,800.4499999999999,4.083333333333333,2,0.6666666666666666,0.0,0.0049301561216105174,0.75,2,145,4,2
P0821,2,590.38,4.2,2,0.25,0.5,0.008298755186721992,0.75,2,156,4,2
P0822,6,571.4566666666667,4.433333333333334,4,0.16666666666666666,0.6666666666666666,0.009569377990430622,0.5,4,51,4,1
P0823,17,689.4735294117646,4.2823529411764705,6,0.4117647058823529,0.17647058823529413,0.012772351615326822,0.25,6,52,1,2
P0824,16,526.54125,4.3625,6,0.1875,0.625,0.01444043321299639,0.25,6,279,2,1
P0825,20,664.8375,4.29,6,0.375,0.45,0.014035087719298246,0.25,6,11,3,1
P0826,17,664.6635294117648,4.276470588235294,6,0.35294117647058826,0.4117647058823529,0.01440677966101695,0.25,6,128,2,2
P0827,20,753.9680000000001,4.45,6,0.5,0.3,0.01524390243902439,0.25,6,11,0,2
P0828,21,725.6157142857143,4.29047619047619,6,0.38095238095238093,0.42857142857142855,0.014593467685892982,0.25,6,6,2,1
P0829,6,986.6366666666668,4.433333333333334,3,0.8333333333333334,0.0,0.005655042412818096,0.625,3,3,2,0
P0830,3,956.8366666666667,4.166666666666667,2,0.8333333333333334,0.0,0.0066518847006651885,0.75,2,724,3,0
P0831,20,583.838,4.1850000000000005,6,0.2,0.65,0.01615508885298869,0.25,6,182,1,1
P0832,14,1040.4185714285716,4.421428571428572,5,0.8571428571428571,0.0,0.011299435028248588,0.375,5,174,4,0
P0833,5,735.39,4.4,2,0.4,0.2,0.004694835680751174,0.75,2,320,3,2
P0834,2,660.905,4.6,2,0.25,0.5,0.00966183574879227,0.75,2,319,2,1
P0835,14,840.5964285714286,4.214285714285714,5,0.5,0.2857142857142857,0.012269938650306749,0.375,5,96,2,2
P0836,24,590.8929166666667,4.279166666666667,6,0.25,0.5416666666666666,0.016853932584269662,0.25,6,19,1,1
P0837,3,1021.5566666666667,3.9333333333333336,3,1.0,0.0,0.00702576112412178,0.625,3,715,3,0
P0838,6,1073.4216666666666,4.383333333333334,4,0.9166666666666666,0.0,0.00684931506849315,0.5,4,315,2,0
P0839,12,810.3616666666667,4.341666666666667,6,0.5416666666666666,0.16666666666666666,0.009577015163607342,0.25,6,62,1,2
P0840,15,645.9633333333334,4.113333333333333,5,0.23333333333333334,0.6666666666666666,0.01440922190201729,0.375,5,294,2,1
P0841,12,997.5,4.416666666666667,4,0.875,0.0,0.010344827586206896,0.5,4,271,2,0
P0842,15,777.952,4.386666666666667,6,0.5,0.2,0.015447991761071062,0.25,6,104,1,2
P0843,20,692.851,4.255,6,0.325,0.55,0.017006802721088437,0.25,6,38,3,1
P0844,14,680.6271428571429,4.392857142857143,6,0.35714285714285715,0.5,0.01059001512859304,0.25,6,113,3,1
P0845,8,851.97125,4.1625,5,0.75,0.0,0.007729468599033816,0.375,5,35,2,0
P0846,20,570.9575,4.255,6,0.175,0.7,0.015420200462606014,0.25,6,37,3,1
P0847,22,655.7372727272727,4.363636363636363,6,0.2727272727272727,0.5,0.015907447577729574,0.25,6,50,3,1
P0848,6,652.17,4.233333333333333,4,0.16666666666666666,0.8333333333333334,0.007633587786259542,0.5,4,403,2,1
P0849,17,748.1094117647059,4.4411764705882355,5,0.5,0.17647058823529413,0.012134189864382585,0.375,5,14,0,2
P0850,8,1142.8275,4.3875,5,0.9375,0.0,0.005908419497784343,0.375,5,3,2,0
P0851,20,692.3520000000001,4.205,6,0.35,0.35,0.014641288433382138,0.25,6,50,3,2
P0852,15,875.1786666666667,4.4399999999999995,6,0.7,0.06666666666666667,0.013321492007104795,0.25,6,45,1,0
P0853,2,377.9,4.7,1,0.0,1.0,0.017094017094017096,0.875,1,1120,1,1
P0854,9,808.52,4.166666666666667,5,0.5555555555555556,0.2222222222222222,0.00847457627118644,0.375,5,273,2,2
P0855,20,564.7765,4.345000000000001,5,0.175,0.65,0.015349194167306216,0.375,5,133,3,1
P0856,6,831.735,4.333333333333333,2,0.5,0.3333333333333333,0.005084745762711864,0.75,2,178,5,2
P0857,7,756.2785714285714,3.957142857142857,4,0.6428571428571429,0.14285714285714285,0.0049680624556423,0.5,4,42,0,0
P0858,25,533.3652,4.44,6,0.1,0.84,0.01781895937277263,0.25,6,26,2,1
P0859,5,1075.056,4.58,4,0.9,0.0,0.00510204081632653,0.5,4,404,2,0
P0860,15,844.3273333333333,4.3,6,0.5666666666666667,0.06666666666666667,0.011086474501108648,0.25,6,50,0,2
P0861,10,1033.937,4.25,4,0.85,0.0,0.0074962518740629685,0.5,4,53,2,0
P0862,6,626.475,4.383333333333334,4,0.16666666666666666,0.6666666666666666,0.005016722408026756,0.5,4,196,1,1
P0863,16,660.1956250000001,4.3875,6,0.375,0.3125,0.017075773745997867,0.25,6,207,4,2
P0864,18,775.3855555555556,4.294444444444444,6,0.4166666666666667,0.3888888888888889,0.015088013411567477,0.25,6,132,0,1
P0865,26,650.3880769230769,4.296153846153846,6,0.34615384615384615,0.46153846153846156,0.019417475728155338,0.25,6,93,2,1
P0866,20,788.508,4.325,6,0.6,0.05,0.018281535648994516,0.25,6,52,0,2
P0867,9,840.7655555555556,4.355555555555556,6,0.4444444444444444,0.3333333333333333,0.006642066420664207,0.25,6,91,3,2
P0868,2,447.265,4.55,2,0.0,1.0,0.007662835249042145,0.75,2,101,2,1
P0869,19,610.3742105263158,4.5,6,0.21052631578947367,0.6842105263157895,0.013929618768328446,0.25,6,46,2,1
P0870,7,539.6114285714286,4.271428571428571,4,0.07142857142857142,0.8571428571428571,0.00830367734282325,0.5,4,132,3,1
P0871,12,690.9408333333334,4.325,4,0.375,0.3333333333333333,0.010676156583629894,0.5,4,195,3,2
P0872,10,972.0540000000001,4.14,5,0.75,0.1,0.0075815011372251705,0.375,5,8,4,0
P0873,7,677.0271428571428,4.314285714285714,4,0.35714285714285715,0.5714285714285714,0.005299015897047691,0.5,4,38,1,1
P0874,23,779.7908695652173,4.378260869565217,5,0.41304347826086957,0.43478260869565216,0.01653486700215672,0.375,5,64,3,1
P0875,13,1078.2630769230768,4.430769230769231,5,0.7307692307692307,0.0,0.012149532710280374,0.375,5,37,2,2
P0876,13,737.553076923077,4.246153846153846,5,0.46153846153846156,0.15384615384615385,0.01024428684003152,0.375,5,117,2,2
P0877,18,528.0105555555556,4.422222222222222,6,0.19444444444444445,0.6666666666666666,0.017391304347826087,0.25,6,389,2,1
P0878,3,505.06,4.466666666666667,3,0.3333333333333333,0.3333333333333333,0.006507592190889371,0.625,3,750,5,2
P0879,9,682.6666666666666,4.144444444444444,5,0.2777777777777778,0.5555555555555556,0.008797653958944282,0.375,5,83,5,1
P0880,3,603.8366666666667,4.233333333333333,2,0.3333333333333333,0.3333333333333333,0.0024691358024691358,0.75,2,49,4,2
P0881,6,1092.6883333333333,4.483333333333333,3,0.75,0.0,0.009771986970684038,0.625,3,594,2,2
P0882,7,908.0614285714286,4.485714285714286,3,0.7142857142857143,0.0,0.0053639846743295016,0.625,3,30,4,2
P0883,15,730.3013333333333,4.16,6,0.36666666666666664,0.3333333333333333,0.013537906137184115,0.25,6,106,1,2
P0884,10,598.537,4.470000000000001,5,0.2,0.7,0.008375209380234505,0.375,5,132,1,1
P0885,2,506.74,3.8499999999999996,2,0.0,1.0,0.028985507246376812,0.75,2,7,4,1
P0886,1,596.34,4.6,1,0.5,0.0,1.0,0.875,1,1460,3,2
P0887,12,677.7925,4.333333333333333,5,0.4583333333333333,0.3333333333333333,0.012182741116751269,0.375,5,238,4,2
P0888,2,477.32,3.9,2,0.0,1.0,0.007936507936507936,0.75,2,423,4,1
P0889,6,518.3166666666667,4.283333333333333,5,0.08333333333333333,0.8333333333333334,0.0049586776859504135,0.375,5,157,2,1
P0890,2,744.34,4.3,2,0.25,0.5,0.005221932114882507,0.75,2,287,4,2
P0891,5,1072.74,4.32,4,0.8,0.2,0.003589375448671931,0.5,4,32,0,0
P0892,8,988.13,4.3875,3,0.75,0.125,0.006514657980456026,0.625,3,57,2,0
P0893,20,670.175,4.3549999999999995,5,0.3,0.5,0.015128593040847202,0.375,5,129,3,1
P0894,13,1051.9076923076923,4.461538461538462,5,0.8461538461538461,0.07692307692307693,0.011393514460999123,0.375,5,183,2,0
P0895,15,744.766,4.373333333333333,5,0.5333333333333333,0.06666666666666667,0.013901760889712697,0.375,5,83,1,2
P0896,15,795.26,4.319999999999999,6,0.5,0.3333333333333333,0.010997067448680353,0.25,6,58,4,2
P0897,4,1178.7925,4.65,3,1.0,0.0,0.003281378178835111,0.625,3,125,2,0
P0898,8,1043.64,4.2375,5,0.8125,0.0,0.006902502157031924,0.375,5,223,3,0
P0899,9,702.3544444444444,4.233333333333333,4,0.2777777777777778,0.5555555555555556,0.008466603951081843,0.5,4,266,1,1
P0900,23,776.2913043478261,4.491304347826087,6,0.45652173913043476,0.30434782608695654,0.016370106761565837,0.25,6,54,4,2
P0901,29,617.1003448275862,4.2827586206896555,6,0.25862068965517243,0.5517241379310345,0.020833333333333332,0.25,6,9,1,1
P0902,4,477.97,3.95,3,0.125,0.75,0.0036101083032490976,0.625,3,18,1,1
P0903,5,667.71,4.42,3,0.3,0.4,0.004743833017077799,0.625,3,274,4,2
P0904,2,664.115,4.8,2,0.25,0.5,0.00392156862745098,0.75,2,594,1,2
P0905,18,739.4572222222222,4.166666666666667,5,0.4444444444444444,0.3333333333333333,0.02278481012658228,0.375,5,513,3,2
P0906,21,766.1642857142857,4.390476190476191,6,0.5,0.19047619047619047,0.01588502269288956,0.25,6,58,1,2
P0907,2,500.265,4.15,2,0.25,0.5,0.0019193857965451055,0.75,2,383,3,2
P0908,16,687.839375,4.35625,5,0.375,0.4375,0.01195814648729447,0.375,5,124,1,1
P0909,19,648.7942105263159,4.3052631578947365,5,0.39473684210526316,0.3157894736842105,0.015091342335186657,0.375,5,35,0,2
P0910,16,777.1587499999999,4.20625,5,0.5,0.1875,0.011235955056179775,0.375,5,25,5,2
P0911,9,1116.042222222222,4.322222222222222,4,0.8888888888888888,0.0,0.007159904534606206,0.5,4,59,4,0
P0912,2,657.84,4.6,2,0.25,0.5,0.0024509803921568627,0.75,2,603,5,2
P0913,16,601.24,4.29375,5,0.3125,0.5625,0.011527377521613832,0.375,5,16,3,1
P0914,2,471.37,4.1,2,0.0,1.0,0.008064516129032258,0.75,2,1075,3,1
P0915,18,632.8622222222223,4.361111111111111,6,0.2222222222222222,0.6666666666666666,0.01722488038277512,0.25,6,154,4,1
P0916,11,950.1009090909091,4.427272727272728,4,0.7272727272727273,0.18181818181818182,0.008778930566640064,0.5,4,186,2,0
P0917,15,738.132,4.486666666666666,5,0.4666666666666667,0.2,0.010806916426512969,0.375,5,3,0,2
P0918,20,690.882,4.365,5,0.325,0.45,0.014738393515106854,0.375,5,54,2,1
P0919,20,700.97,4.505,6,0.4,0.35,0.014803849000740192,0.25,6,62,1,2
P0920,4,411.81,4.2,3,0.125,0.75,0.006956521739130435,0.625,3,293,5,1
P0921,23,606.1330434782609,4.378260869565217,6,0.2391304347826087,0.5217391304347826,0.018138801261829655,0.25,6,173,2,1
P0922,25,764.6175999999999,4.308,5,0.4,0.44,0.019319938176197836,0.375,5,11,3,1
P0923,20,589.917,4.345000000000001,6,0.225,0.65,0.016488046166529265,0.25,6,30,3,1
P0924,19,654.301052631579,4.421052631578948,6,0.2631578947368421,0.5789473684210527,0.01623931623931624,0.25,6,144,2,1
P0925,15,663.5893333333333,4.3,4,0.43333333333333335,0.26666666666666666,0.011857707509881422,0.5,4,36,0,2
P0926,8,946.1550000000001,4.325,4,0.6875,0.25,0.005843681519357195,0.5,4,64,4,0
P0927,2,937.5450000000001,4.0,2,0.75,0.0,0.006734006734006734,0.75,2,1020,3,2
P0928,8,1133.165,4.4875,4,1.0,0.0,0.006083650190114068,0.5,4,48,2,0
P0929,19,700.5021052631579,4.310526315789474,6,0.42105263157894735,0.2631578947368421,0.01412639405204461,0.25,6,59,4,2
P0930,5,586.1360000000001,4.0600000000000005,2,0.3,0.6,0.011848341232227487,0.75,2,805,4,1
P0931,3,765.3299999999999,4.2,2,0.3333333333333333,0.3333333333333333,0.003194888178913738,0.75,2,307,3,2
P0932,8,1023.8687500000001,4.3875,4,0.8125,0.0,0.007226738934056007,0.5,4,41,2,0
P0933,13,703.9530769230769,4.2,6,0.38461538461538464,0.23076923076923078,0.009796533534287867,0.25,6,26,2,2
P0934,18,689.5577777777778,4.388888888888889,6,0.4166666666666667,0.3333333333333333,0.01279317697228145,0.25,6,50,2,2
P0935,13,580.4269230769231,4.046153846153846,6,0.15384615384615385,0.6923076923076923,0.009643916913946587,0.25,6,42,3,1
P0936,5,1097.088,4.5600000000000005,2,0.9,0.0,0.006587615283267457,0.75,2,631,2,0
P0937,2,730.96,4.0,2,0.25,0.5,0.001968503937007874,0.75,2,439,3,2
P0938,16,837.766875,4.325,6,0.53125,0.1875,0.011363636363636364,0.25,6,30,4,2
P0939,23,992.9834782608696,4.343478260869565,6,0.6956521739130435,0.08695652173913043,0.017087667161961365,0.25,6,8,1,0
P0940,26,696.8207692307692,4.315384615384615,5,0.3269230769230769,0.46153846153846156,0.01866475233309404,0.375,5,29,3,1
P0941,1,316.88,4.2,1,0.0,1.0,1.0,0.875,1,782,0,1
P0942,4,620.35,4.55,3,0.375,0.25,0.006420545746388443,0.625,3,20,1,2
P0943,7,908.75,4.271428571428571,4,0.6428571428571429,0.14285714285714285,0.005417956656346749,0.5,4,126,4,0
P0944,5,557.0740000000001,3.9,4,0.1,0.8,0.003885003885003885,0.5,4,141,3,1
P0945,19,715.1868421052632,4.273684210526316,6,0.42105263157894735,0.3684210526315789,0.014094955489614243,0.25,6,48,2,2
