Rank,UserID,CourseID,CourseCategory,CourseLevel,CourseType,CourseRating,RecommendationScore,pop_score,cat_score,lvl_score,rating_score,Segment,TargetLevel,MatchReason
3,U0515,C0059,Data Science,Beginner,Video,4.6,0.8937499999999999,0.7291666666666666,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.6★)
4,U0515,C0131,Data Science,Beginner,Live,4.5,0.8875,0.7291666666666666,1.0,1.0,0.875,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.5★)
5,U0515,C0336,Data Science,Beginner,Self-Paced,4.1,0.88125,0.7916666666666666,1.0,1.0,0.7749999999999999,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.1★)
6,U0515,C0348,Data Science,Beginner,Live,4.4,0.88125,0.7291666666666666,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.4★)
7,U0515,C0313,Data Science,Beginner,Live,4.7,0.8812499999999999,0.6666666666666666,1.0,1.0,0.925,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.7★)
8,U0515,C0252,Data Science,Beginner,Self-Paced,3.9,0.8562500000000001,0.75,1.0,1.0,0.725,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group
1,U0518,C0380,Finance,Intermediate,Self-Paced,4.8,0.84375,0.5208333333333334,1.0,1.0,0.95,🔭 Tech Explorer,Intermediate,Matches your Finance interest · Perfect Intermediate level fit · Highly rated (4.8★)
2,U0518,C0289,Finance,Intermediate,Self-Paced,4.5,0.8374999999999999,0.5625,1.0,1.0,0.875,🔭 Tech Explorer,Intermediate,Matches your Finance interest · Perfect Intermediate level fit · Highly rated (4.5★)
3,U0518,C0246,Finance,Intermediate,Video,4.0,0.83125,0.6458333333333334,1.0,1.0,0.75,🔭 Tech Explorer,Intermediate,Matches your Finance interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.0★)
4,U0518,C0264,Finance,Intermediate,Live,4.0,0.8125,0.5833333333333334,1.0,1.0,0.75,🔭 Tech Explorer,Intermediate,Matches your Finance interest · Perfect Intermediate level fit · Well rated (4.0★)
5,U0518,C0204,Finance,Advanced,Video,5.0,0.8125,0.7083333333333334,1.0,0.5,1.0,🔭 Tech Explorer,Intermediate,Matches your Finance interest · Close to your target level · Popular in your learner group · Highly rated (5.0★)
6,U0518,C0071,Finance,Advanced,Video,4.3,0.8062499999999999,0.8333333333333334,1.0,0.5,0.825,🔭 Tech Explorer,Intermediate,Matches your Finance interest · Close to your target level · Popular in your learner group · Well rated (4.3★)
7,U0518,C0007,Finance,Intermediate,Video,4.8,0.8,0.375,1.0,1.0,0.95,🔭 Tech Explorer,Intermediate,Matches your Finance interest · Perfect Intermediate level fit · Highly rated (4.8★)
8,U0518,C0120,Finance,Intermediate,Video,4.5,0.79375,0.4166666666666667,1.0,1.0,0.875,🔭 Tech Explorer,Intermediate,Matches your Finance interest · Perfect Intermediate level fit · Highly rated (4.5★)
1,U0521,C0183,Data Science,Beginner,Hybrid,5.0,0.93125,0.7708333333333334,1.0,1.0,1.0,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (5.0★)
2,U0521,C0359,Data Science,Beginner,Self-Paced,4.8,0.91875,0.7708333333333334,1.0,1.0,0.95,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.8★)
3,U0521,C0059,Data Science,Beginner,Video,4.6,0.8937499999999999,0.7291666666666666,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.6★)
4,U0521,C0131,Data Science,Beginner,Live,4.5,0.8875,0.7291666666666666,1.0,1.0,0.875,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.5★)
5,U0521,C0336,Data Science,Beginner,Self-Paced,4.1,0.88125,0.7916666666666666,1.0,1.0,0.7749999999999999,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.1★)
6,U0521,C0348,Data Science,Beginner,Live,4.4,0.88125,0.7291666666666666,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.4★)
7,U0521,C0313,Data Science,Beginner,Live,4.7,0.8812499999999999,0.6666666666666666,1.0,1.0,0.925,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.7★)
8,U0521,C0186,Data Science,Beginner,Video,4.4,0.8562500000000001,0.6458333333333334,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.4★)
1,U0522,C0390,Data Science,Beginner,Video,4.2,0.8241935483870968,0.5806451612903226,1.0,1.0,0.8,🚀 Career Climber,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Well rated (4.2★)
2,U0522,C0271,Data Science,Intermediate,Live,5.0,0.8129032258064516,0.7096774193548387,1.0,0.5,1.0,🚀 Career Climber,Beginner,Matches your Data Science interest · Close to your target level · Popular in your learner group · Highly rated (5.0★)
3,U0522,C0308,Data Science,Intermediate,Video,4.1,0.8050403225806451,0.8709677419354839,1.0,0.5,0.7749999999999999,🚀 Career Climber,Beginner,Matches your Data Science interest · Close to your target level · Popular in your learner group · Well rated (4.1★)
4,U0522,C0313,Data Science,Beginner,Live,4.7,0.7973790322580645,0.3870967741935484,1.0,1.0,0.925,🚀 Career Climber,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Highly rated (4.7★)
5,U0522,C0391,Data Science,Beginner,Self-Paced,4.5,0.7945564516129032,0.41935483870967744,1.0,1.0,0.875,🚀 Career Climber,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Highly rated (4.5★)
6,U0522,C0315,Data Science,Intermediate,Video,5.0,0.7935483870967742,0.6451612903225806,1.0,0.5,1.0,🚀 Career Climber,Beginner,Matches your Data Science interest · Close to your target level · Popular in your learner group · Highly rated (5.0★)
7,U0522,C0361,Data Science,Intermediate,Video,4.2,0.7919354838709678,0.8064516129032258,1.0,0.5,0.8,🚀 Career Climber,Beginner,Matches your Data Science interest · Close to your target level · Popular in your learner group · Well rated (4.2★)
8,U0522,C0186,Data Science,Beginner,Video,4.4,0.7883064516129032,0.41935483870967744,1.0,1.0,0.8500000000000001,🚀 Career Climber,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Well rated (4.4★)
1,U0523,C0127,Design,Intermediate,Video,4.5,0.825,0.5208333333333334,1.0,1.0,0.875,🔭 Tech Explorer,Intermediate,Matches your Design interest · Perfect Intermediate level fit · Highly rated (4.5★)
2,U0523,C0266,Design,Intermediate,Hybrid,4.4,0.8125000000000001,0.5,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Intermediate,Matches your Design interest · Perfect Intermediate level fit · Well rated (4.4★)
3,U0523,C0103,Design,Intermediate,Video,4.7,0.8125,0.4375,1.0,1.0,0.925,🔭 Tech Explorer,Intermediate,Matches your Design interest · Perfect Intermediate level fit · Highly rated (4.7★)
4,U0523,C0301,Design,Intermediate,Self-Paced,3.9,0.7937500000000001,0.5416666666666666,1.0,1.0,0.725,🔭 Tech Explorer,Intermediate,Matches your Design interest · Perfect Intermediate level fit
5,U0523,C0061,Design,Intermediate,Hybrid,4.8,0.7875000000000001,0.3333333333333333,1.0,1.0,0.95,🔭 Tech Explorer,Intermediate,Matches your Design interest · Perfect Intermediate level fit · Highly rated (4.8★)
6,U0523,C0277,Design,Advanced,Video,4.3,0.7875000000000001,0.7708333333333334,1.0,0.5,0.825,🔭 Tech Explorer,Intermediate,Matches your Design interest · Close to your target level · Popular in your learner group · Well rated (4.3★)
7,U0523,C0378,Design,Advanced,Self-Paced,4.5,0.7875,0.7291666666666666,1.0,0.5,0.875,🔭 Tech Explorer,Intermediate,Matches your Design interest · Close to your target level · Popular in your learner group · Highly rated (4.5★)
8,U0523,C0057,Design,Advanced,Video,4.4,0.76875,0.6875,1.0,0.5,0.8500000000000001,🔭 Tech Explorer,Intermediate,Matches your Design interest · Close to your target level · Popular in your learner group · Well rated (4.4★)
1,U0524,C0151,Technology,Intermediate,Video,4.7,0.8715725806451613,0.967741935483871,1.0,0.5,0.925,🚀 Career Climber,Beginner,Matches your Technology interest · Close to your target level · Popular in your learner group · Highly rated (4.7★)
2,U0524,C0205,Technology,Beginner,Video,4.9,0.8389112903225807,0.4838709677419355,1.0,1.0,0.9750000000000001,🚀 Career Climber,Beginner,Matches your Technology interest · Perfect Beginner level fit · Highly rated (4.9★)
3,U0524,C0300,Technology,Beginner,Live,5.0,0.8258064516129032,0.41935483870967744,1.0,1.0,1.0,🚀 Career Climber,Beginner,Matches your Technology interest · Perfect Beginner level fit · Highly rated (5.0★)
4,U0524,C0254,Technology,Intermediate,Live,3.8,0.825,1.0,1.0,0.5,0.7,🚀 Career Climber,Beginner,Matches your Technology interest · Close to your target level · Popular in your learner group
5,U0524,C0386,Technology,Beginner,Video,4.5,0.8235887096774193,0.5161290322580645,1.0,1.0,0.875,🚀 Career Climber,Beginner,Matches your Technology interest · Perfect Beginner level fit · Highly rated (4.5★)
6,U0524,C0290,Technology,Beginner,Video,4.4,0.8173387096774193,0.5161290322580645,1.0,1.0,0.8500000000000001,🚀 Career Climber,Beginner,Matches your Technology interest · Perfect Beginner level fit · Well rated (4.4★)
7,U0524,C0164,Technology,Beginner,Video,4.6,0.8104838709677419,0.45161290322580644,1.0,1.0,0.8999999999999999,🚀 Career Climber,Beginner,Matches your Technology interest · Perfect Beginner level fit · Highly rated (4.6★)
8,U0524,C0282,Technology,Intermediate,Hybrid,4.5,0.801008064516129,0.7741935483870968,1.0,0.5,0.875,🚀 Career Climber,Beginner,Matches your Technology interest · Close to your target level · Popular in your learner group · Highly rated (4.5★)
1,U0526,C0216,Business,Intermediate,Hybrid,4.7,0.9045058139534883,0.7441860465116279,1.0,1.0,0.925,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.7★)
2,U0526,C0226,Business,Intermediate,Video,4.2,0.8732558139534883,0.7441860465116279,1.0,1.0,0.8,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.2★)
3,U0526,C0063,Business,Intermediate,Video,4.0,0.8607558139534883,0.7441860465116279,1.0,1.0,0.75,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.0★)
4,U0526,C0139,Business,Intermediate,Self-Paced,4.5,0.8571220930232558,0.627906976744186,1.0,1.0,0.875,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.5★)
5,U0526,C0212,Business,Intermediate,Video,4.4,0.8369186046511629,0.5813953488372093,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Well rated (4.4★)
6,U0526,C0243,Business,Intermediate,Hybrid,4.3,0.8306686046511629,0.5813953488372093,1.0,1.0,0.825,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Well rated (4.3★)
7,U0526,C0145,Business,Intermediate,Hybrid,4.6,0.8284883720930233,0.5116279069767442,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Highly rated (4.6★)
8,U0526,C0028,Business,Intermediate,Video,3.8,0.8273255813953488,0.6744186046511628,1.0,1.0,0.7,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group
1,U0527,C0198,Business,Beginner,Video,4.6,0.9125,0.7916666666666666,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.6★)
2,U0527,C0326,Business,Beginner,Self-Paced,4.3,0.90625,0.8333333333333334,1.0,1.0,0.825,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.3★)
3,U0527,C0207,Business,Beginner,Video,4.8,0.9000000000000001,0.7083333333333334,1.0,1.0,0.95,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.8★)
4,U0527,C0035,Business,Beginner,Video,3.9,0.8937499999999999,0.875,1.0,1.0,0.725,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group
5,U0527,C0172,Business,Beginner,Self-Paced,4.3,0.8875,0.7708333333333334,1.0,1.0,0.825,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.3★)
6,U0527,C0005,Business,Beginner,Hybrid,4.1,0.8562500000000001,0.7083333333333334,1.0,1.0,0.7749999999999999,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.1★)
7,U0527,C0382,Business,Beginner,Self-Paced,4.1,0.8562500000000001,0.7083333333333334,1.0,1.0,0.7749999999999999,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.1★)
8,U0527,C0314,Business,Beginner,Live,4.3,0.85625,0.6666666666666666,1.0,1.0,0.825,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.3★)
1,U0529,C0271,Data Science,Intermediate,Live,5.0,0.8875,0.625,1.0,1.0,1.0,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (5.0★)
2,U0529,C0220,Data Science,Intermediate,Video,4.3,0.8687500000000001,0.7083333333333334,1.0,1.0,0.825,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.3★)
3,U0529,C0315,Data Science,Intermediate,Video,5.0,0.8625,0.5416666666666666,1.0,1.0,1.0,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Highly rated (5.0★)
4,U0529,C0338,Data Science,Intermediate,Video,4.6,0.8250000000000001,0.5,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Highly rated (4.6★)
5,U0529,C0361,Data Science,Intermediate,Video,4.2,0.825,0.5833333333333334,1.0,1.0,0.8,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Well rated (4.2★)
6,U0529,C0256,Data Science,Intermediate,Video,4.6,0.8124999999999999,0.4583333333333333,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Highly rated (4.6★)
7,U0529,C0060,Data Science,Advanced,Live,4.8,0.8062499999999999,0.7291666666666666,1.0,0.5,0.95,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Close to your target level · Popular in your learner group · Highly rated (4.8★)
8,U0529,C0308,Data Science,Intermediate,Video,4.1,0.7937500000000001,0.5,1.0,1.0,0.7749999999999999,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Well rated (4.1★)
